Nro_Orden_Establecimiento;Periodo;C3RHE3;C3RHE4;C4VERTIADAPT;C6GAA1f;TOTALAVERTI;C3RHD1PTRV;C3RHD2PPVP;C3RHD3PMSV;MULTAVERT;C3RHD4TGTV;C3RHB1TAR;C3RHB2a;C3RHB2b;C3RHB2c;C3RHB2d;C3RHB3a3A;C3RHB3b3A;C3RHB3c3A;C3RHB3d3A;C3RHB3eT3A;C3RHB3a3B;C3RHB3b3B;C3RHB3c3B;C3RHB3d3B;C3RHB3eT3B;TOTVERTIDA;C3RHB4VAL;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
441565;2013;0;0;0;0;0;34;0;0;0;34;NO; ; ; ; ;0;0;0;0;0;539;0;0;0;539;539;856;2;Bogotá;2;Bogotá;99;5
441566;2013;0;0;0;0;0;14;0;0;0;14;NO; ; ; ; ;0;0;0;0;0;267;0;0;0;267;267;416;2;Bogotá;2;Bogotá;99;5
441567;2013;0;0;0;0;0;63;0;0;0;63;NO; ; ; ; ;0;0;0;0;0;939;0;0;0;939;939;1430;2;Bogotá;2;Bogotá;99;5
441568;2013;0;0;0;0;0;36;0;0;0;36;NO; ; ; ; ;0;0;0;0;0;535;0;0;0;535;535;814;2;Bogotá;2;Bogotá;99;5
441569;2013;0;0;0;0;0;29;0;0;0;29;NO; ; ; ; ;0;0;0;0;0;647;0;0;0;647;647;985;2;Bogotá;2;Bogotá;99;5
441570;2013;0;0;0;0;0;68;0;0;0;68;NO; ; ; ; ;0;0;0;0;0;916;0;0;0;916;916;1395;2;Bogotá;2;Bogotá;99;5
450863;2013;0;0;0;0;0;111;0;0;0;111;NO; ; ; ; ;0;0;0;0;0;1816;0;0;0;1816;1816;2551;2;Bogotá;2;Bogotá;99;5
297823534;2013;0;0;0;0;0;16;0;0;0;16;NO; ; ; ; ;0;0;0;0;0;294;0;0;0;294;294;458;2;Bogotá;2;Bogotá;99;5
299303246;2013;0;0;0;0;0;49;0;0;0;49;NO; ; ; ; ;0;0;0;0;0;730;0;0;0;730;730;1095;2;Bogotá;2;Bogotá;99;5
297824086;2013;0;0;0;0;0;112;0;0;0;112;NO; ; ; ; ;0;0;0;0;0;1651;0;0;0;1651;1651;2631;2;Bogotá;2;Bogotá;99;5
447079;2013;0;0;0;0;0;182;0;0;0;182;NO; ; ; ; ;0;0;0;0;0;2655;0;0;0;2655;2655;3994;2;Bogotá;2;Bogotá;99;5
297826870;2013;500;11031;4320;0;15851;3185;0;0;0;3185;SI;a; ; ; ;14049;0;0;0;14049;32777;0;0;0;32777;46826;73007;2;Bogotá;2;Bogotá;99;5
297826640;2013;0;0;0;0;0;160;0;0;0;160;NO; ; ; ; ;0;0;0;0;0;2185;0;0;0;2185;2185;3327;2;Bogotá;2;Bogotá;99;5
297826980;2013;0;0;0;0;0;635;1;0;0;636;SI;a; ; ; ;2505;0;0;0;2505;5845;0;0;0;5845;8350;12717;2;Bogotá;2;Bogotá;99;5
299304555;2013;0;0;0;0;0;118;0;0;0;118;NO; ; ; ; ;0;0;0;0;0;1640;0;0;0;1640;1640;2497;2;Bogotá;2;Bogotá;99;5
297826975;2013;0;0;0;0;0;333;0;0;0;333;NO; ; ; ; ;0;0;0;0;0;5372;0;0;0;5372;5372;7735;2;Bogotá;2;Bogotá;99;5
297839506;2013;0;0;0;0;0;184;0;0;0;184;NO; ; ; ; ;0;0;0;0;0;2709;0;0;0;2709;2709;4224;2;Bogotá;2;Bogotá;99;5
9807441;2013;0;0;0;0;0;7;0;0;0;7;NO; ; ; ; ;0;0;0;0;0;110;0;0;0;110;110;171;2;Bogotá;2;Bogotá;99;5
9807448;2013;0;0;0;0;0;231;0;0;0;231;NO; ; ; ; ;0;0;0;0;0;3389;0;0;0;3389;3389;5284;2;Bogotá;2;Bogotá;99;5
441825;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;23945;0;23945;23945;0;1;Barranquilla;16;Santa Marta;99;5
9795548;2013;0;1200;800;0;2000;0;0;0;0;0;SI;a; ; ; ;0;0;2190;0;2190;0;0;0;0;0;2190;0;2;Bogotá;18;Villavicencio;99;5
297826990;2013;0;500;1200;0;1700;1033;0;0;0;1033;SI;a; ; ; ;3085;0;0;0;3085;12344;0;0;0;12344;15429;23729;2;Bogotá;2;Bogotá;99;5
297826738;2013;0;0;6350;0;6350;3186;0;0;0;3186;NO; ; ; ; ;0;0;0;0;0;46812;0;0;0;46812;46812;71294;2;Bogotá;2;Bogotá;99;5
297839497;2013;0;1690;649;0;2339;604;0;0;0;604;SI; ;b; ; ;2818;0;0;0;2818;6574;0;0;0;6574;9392;14643;2;Bogotá;2;Bogotá;99;5
297826642;2013;8000;5000;4000;75;17075;1558;0;0;0;1558;SI; ;b; ; ;6849;0;0;0;6849;16044;0;0;0;16044;22893;35693;2;Bogotá;2;Bogotá;99;5
297718322;2013;0;0;0;0;0;254;0;0;0;254;NO; ; ; ; ;0;0;0;0;0;3726;0;0;0;3726;3726;5865;2;Bogotá;2;Bogotá;99;5
297826647;2013;0;0;0;0;0;85;0;0;0;85;NO; ; ; ; ;0;0;0;0;0;1876;0;0;0;1876;1876;2925;2;Bogotá;2;Bogotá;99;5
9815979;2013;0;0;550;0;550;8203;0;0;0;8203;NO; ; ; ; ;0;0;0;0;0;4761;0;0;0;4761;4761;8203;1;Barranquilla;16;Santa Marta;99;5
299303285;2013;0;1100;3200;0;4300;321;0;0;0;321;SI; ;b; ; ;792;0;0;0;792;7128;0;0;0;7128;7920;11880;2;Bogotá;2;Bogotá;99;5
448987;2013;0;3905;3906;0;7811;838;0;0;0;838;SI;a; ; ; ;6153;0;0;0;6153;6153;0;0;0;6153;12306;17238;2;Bogotá;2;Bogotá;99;5
297730503;2013;1500;0;0;0;1500;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;9197;0;0;0;9197;9197;8640;1;Barranquilla;16;Santa Marta;99;5
297718312;2013;0;0;0;0;0;474;0;0;0;474;NO; ; ; ; ;0;0;0;0;0;10019;0;0;0;10019;10019;15258;2;Bogotá;2;Bogotá;99;5
297718302;2013;0;4200;3500;80;7780;1495;0;0;0;1495;SI; ; ; ;d;8790;0;0;0;8790;13187;0;0;0;13187;21977;33470;2;Bogotá;2;Bogotá;99;5
297822448;2013;0;0;0;0;0;169;0;0;0;169;NO; ; ; ; ;0;0;0;0;0;2414;0;0;0;2414;2414;3676;2;Bogotá;2;Bogotá;99;5
297839505;2013;16427;800;615;0;17842;1020;0;0;0;1020;SI;a; ; ; ;3000;0;0;0;3000;12050;0;0;0;12050;15050;25723;2;Bogotá;2;Bogotá;99;5
297821308;2013;0;6251;0;0;6251;371;0;0;0;371;SI; ;b; ; ;5721;0;0;0;5721;0;0;0;0;0;5721;8920;2;Bogotá;2;Bogotá;99;5
297718360;2013;0;0;2000;0;2000;230;0;0;0;230;NO; ; ; ; ;0;0;0;0;0;3256;0;0;0;3256;3256;4958;2;Bogotá;2;Bogotá;99;5
297718363;2013;0;0;0;0;0;401;0;0;0;401;SI;a; ; ; ;590;0;0;0;590;5311;0;0;0;5311;5901;9200;2;Bogotá;2;Bogotá;99;5
297718362;2013;0;410;2160;0;2570;700;0;0;0;700;SI;a; ; ; ;2385;0;0;0;2385;6565;0;0;0;6565;8950;17071;2;Bogotá;2;Bogotá;99;5
297822336;2013;0;0;0;0;0;112;0;0;0;112;NO; ; ; ; ;0;0;0;0;0;1650;0;0;0;1650;1650;2475;2;Bogotá;2;Bogotá;99;5
297717006;2013;0;355;157;0;512;293;0;0;0;293;SI;a; ; ; ;878;0;0;0;878;3509;0;0;0;3509;4387;6576;2;Bogotá;2;Bogotá;99;5
297717021;2013;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;3590;0;0;0;3590;14358;0;0;0;14358;17948;0;2;Bogotá;2;Bogotá;99;5
297717024;2013;0;0;0;0;0;469;0;0;0;469;NO; ; ; ; ;0;0;0;0;0;7277;0;0;0;7277;7277;4990;2;Bogotá;2;Bogotá;99;5
297839796;2013;0;0;0;0;0;43;0;0;0;43;NO; ; ; ; ;0;0;0;0;0;617;0;0;0;617;617;961;2;Bogotá;2;Bogotá;99;5
297818794;2013;0;0;0;0;0;23;0;0;0;23;NO; ; ; ; ;0;0;0;0;0;327;0;0;0;327;327;508;2;Bogotá;2;Bogotá;99;5
283047;2013;0;576;0;0;576;156;0;0;0;156;SI; ;b; ; ;454;0;0;0;454;2000;0;0;0;2000;2454;3826;2;Bogotá;2;Bogotá;99;5
297820580;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;520;0;0;0;520;520;356;2;Bogotá;85;Yopal;99;5
452232;2013;0;0;2200;0;2200;0;0;0;0;0;SI;a; ; ; ;0;0;939;0;939;0;0;0;0;0;939;0;2;Bogotá;2;Bogotá;99;5
297718330;2013;0;0;0;0;0;223;0;0;0;223;NO; ; ; ; ;0;0;0;0;0;3236;0;0;0;3236;3236;5145;2;Bogotá;2;Bogotá;99;5
297821918;2013;0;0;0;0;0;131;0;0;0;131;NO; ; ; ; ;0;0;0;0;0;1926;0;0;0;1926;1926;3003;2;Bogotá;2;Bogotá;99;5
297822767;2013;0;0;0;0;0;278;0;0;0;278;NO; ; ; ; ;0;0;0;0;0;3412;0;0;0;3412;3412;5196;2;Bogotá;2;Bogotá;99;5
297822929;2013;0;500;1000;0;1500;0;0;0;0;0;SI; ;b; ; ;0;4152;0;0;4152;0;0;0;0;0;4152;0;2;Bogotá;2;Bogotá;99;5
299303275;2013;0;2200;0;0;2200;0;0;0;0;0;SI;a; ; ; ;0;3340;0;0;3340;0;0;0;0;0;3340;0;2;Bogotá;2;Bogotá;99;5
297827029;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;446;0;0;0;446;446;180;2;Bogotá;91;Leticia;99;5
297821059;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1271;0;0;0;1271;1271;256;2;Bogotá;91;Leticia;99;5
256628;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3888;0;0;0;3888;3888;257;2;Bogotá;91;Leticia;99;5
297839502;2013;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;0;72;0;72;0;0;0;0;0;72;0;2;Bogotá;91;Leticia;99;5
297730495;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;832;0;0;0;832;832;250;2;Bogotá;91;Leticia;99;5
297827899;2013;900;2510;0;0;3410;0;0;0;0;0;SI; ;b; ; ;10576;0;0;0;10576;0;0;0;0;0;10576;4458;2;Bogotá;91;Leticia;99;5
297827887;2013;0;200;100;0;300;0;0;0;0;0;SI;a; ; ; ;0;0;411;0;411;0;0;0;0;0;411;0;2;Bogotá;91;Leticia;99;5
441040;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;730;0;0;0;730;730;252;2;Bogotá;91;Leticia;99;5
297823991;2013;0;0;0;0;0;41;0;0;0;41;NO; ; ; ; ;0;0;0;0;0;864;0;0;0;864;864;1296;2;Bogotá;2;Bogotá;99;5
444211;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;392;0;0;0;392;392;90;2;Bogotá;18;Villavicencio;99;5
297822054;2013;0;0;0;0;0;73;0;0;0;73;NO; ; ; ; ;0;0;0;0;0;1279;0;0;0;1279;1279;2024;2;Bogotá;2;Bogotá;99;5
297819453;2013;0;0;0;0;0;104;0;0;0;104;NO; ; ; ; ;0;0;0;0;0;1533;0;0;0;1533;1533;2390;2;Bogotá;2;Bogotá;99;5
450867;2013;0;0;0;0;0;160;0;0;0;160;NO; ; ; ; ;0;0;0;0;0;2699;0;0;0;2699;2699;4110;2;Bogotá;2;Bogotá;99;5
441850;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4172;0;0;0;4172;4172;17520;1;Barranquilla;22;San Andrés;99;5
297823164;2013;0;0;0;0;0;235;0;0;0;235;NO; ; ; ; ;0;0;0;0;0;3411;0;0;0;3411;3411;5150;2;Bogotá;2;Bogotá;99;5
297718671;2013;0;500;0;0;500;260;0;0;0;260;SI;a; ; ; ;1147;0;0;0;1147;2675;0;0;0;2675;3822;5958;2;Bogotá;2;Bogotá;99;5
297717025;2013;0;0;0;0;0;931;0;0;0;931;NO; ; ; ; ;0;0;0;0;0;13500;0;0;0;13500;13500;20722;2;Bogotá;2;Bogotá;99;5
297821128;2013;0;0;0;0;0;356;0;0;0;356;SI;a; ; ; ;1026;0;0;0;1026;4147;0;0;0;4147;5173;7811;2;Bogotá;2;Bogotá;99;5
297826003;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1;0;0;0;1;1;0;2;Bogotá;2;Bogotá;99;5
297827332;2013;0;0;0;0;0;235;0;0;0;235;NO; ; ; ; ;0;0;0;0;0;3560;0;0;0;3560;3560;5546;2;Bogotá;2;Bogotá;99;5
299304556;2013;0;0;0;150;150;28;0;0;0;28;NO; ; ; ; ;0;0;0;0;0;432;0;0;0;432;432;673;2;Bogotá;2;Bogotá;99;5
297824845;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;460;0;0;0;460;460;204;2;Bogotá;91;Leticia;99;5
297840105;2013;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;0;1050;0;1050;0;0;0;0;0;1050;0;2;Bogotá;91;Leticia;99;5
297825821;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;240;0;0;0;240;240;86;2;Bogotá;91;Leticia;99;5
297827619;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;416;0;0;0;416;416;148;2;Bogotá;91;Leticia;99;5
297840102;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;160;0;0;0;160;160;117;2;Bogotá;91;Leticia;99;5
297825685;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1207;0;0;0;1207;1207;1172;2;Bogotá;91;Leticia;99;5
297823003;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1803;0;0;0;1803;1803;308;2;Bogotá;91;Leticia;99;5
297826634;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1428;0;0;0;1428;1428;257;2;Bogotá;91;Leticia;99;5
297822047;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;546;0;0;0;546;546;276;2;Bogotá;91;Leticia;99;5
446751;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;536;0;0;0;536;536;290;2;Bogotá;91;Leticia;99;5
259709;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;154;0;0;0;154;154;290;2;Bogotá;91;Leticia;99;5
297818963;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1098;0;0;0;1098;1098;321;2;Bogotá;91;Leticia;99;5
297840103;2013;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;0;548;0;548;0;0;0;0;0;548;0;2;Bogotá;91;Leticia;99;5
394762;2013;3000;0;200;0;3200;0;0;0;0;0;SI;a; ; ; ;0;0;187;0;187;0;0;0;0;0;187;0;2;Bogotá;91;Leticia;99;5
297833958;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;234;0;0;0;234;234;168;2;Bogotá;91;Leticia;99;5
297823481;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;598;0;0;0;598;598;220;2;Bogotá;91;Leticia;99;5
297821674;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;370;0;0;0;370;370;320;2;Bogotá;91;Leticia;99;5
299304550;2013;0;0;0;0;0;9;0;0;0;9;NO; ; ; ; ;0;0;0;0;0;145;0;0;0;145;145;224;2;Bogotá;2;Bogotá;99;5
297827324;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;544;0;0;0;544;544;0;2;Bogotá;2;Bogotá;99;5
296886227;2013;0;0;0;0;0;460;0;0;0;460;SI;a; ; ; ;2009;0;0;0;2009;4690;0;0;0;4690;6699;10041;2;Bogotá;2;Bogotá;99;5
297718270;2013;0;3600;0;0;3600;582;0;0;0;582;SI;a; ; ; ;2686;0;0;0;2686;6270;0;0;0;6270;8956;13962;2;Bogotá;2;Bogotá;99;5
452147;2013;0;0;0;0;0;96;0;0;0;96;NO; ; ; ; ;0;0;0;0;0;3434;0;0;0;3434;3434;2957;3;Bucaramanga;3;Bucaramanga;99;5
296886218;2013;0;0;0;0;0;246;0;0;0;246;NO; ; ; ; ;0;0;0;0;0;8834;0;0;0;8834;8834;7606;3;Bucaramanga;3;Bucaramanga;99;5
297839501;2013;0;0;1462;0;1462;1637;0;0;0;1637;NO; ; ; ; ;0;0;0;0;0;25301;0;0;0;25301;25301;41705;2;Bogotá;2;Bogotá;99;5
382102;2013;0;0;0;0;0;405;0;0;0;405;NO; ; ; ; ;0;0;0;0;0;11591;0;0;0;11591;11591;12944;3;Bucaramanga;3;Bucaramanga;99;5
297826761;2013;0;0;0;0;0;204;0;0;0;204;NO; ; ; ; ;0;0;0;0;0;7314;0;0;0;7314;7314;9502;3;Bucaramanga;3;Bucaramanga;99;5
296914019;2013;0;0;0;0;0;420;0;0;0;420;NO; ; ; ; ;0;0;0;0;0;11758;0;0;0;11758;11758;12707;3;Bucaramanga;3;Bucaramanga;99;5
297826917;2013;0;0;0;0;0;558;0;0;0;558;NO; ; ; ; ;0;0;0;0;0;20020;0;0;0;20020;20020;25839;3;Bucaramanga;3;Bucaramanga;99;5
297826729;2013;0;0;0;0;0;402;0;0;0;402;NO; ; ; ; ;0;0;0;0;0;14430;0;0;0;14430;14430;12424;3;Bucaramanga;3;Bucaramanga;99;5
297826888;2013;0;0;0;0;0;447;0;0;0;447;NO; ; ; ; ;0;0;0;0;0;11677;0;0;0;11677;11677;14004;3;Bucaramanga;3;Bucaramanga;99;5
297826958;2013;0;0;0;0;0;248;0;0;0;248;NO; ; ; ; ;0;0;0;0;0;7912;0;0;0;7912;7912;11737;3;Bucaramanga;3;Bucaramanga;99;5
452268;2013;0;435;0;0;435;0;0;0;0;0;SI; ;b; ; ;0;26294;0;0;26294;0;0;0;0;0;26294;0;3;Bucaramanga;3;Bucaramanga;99;5
452269;2013;0;3267;2109;0;5376;0;113;0;0;113;SI; ; ;c; ;0;18300;0;0;18300;0;0;0;0;0;18300;0;3;Bucaramanga;3;Bucaramanga;99;5
297826916;2013;0;0;0;0;0;80;0;0;0;80;NO; ; ; ; ;0;0;0;0;0;2886;0;0;0;2886;2886;2485;3;Bucaramanga;3;Bucaramanga;99;5
455214;2013;0;0;0;0;0;76;0;0;0;76;NO; ; ; ; ;0;0;0;0;0;4303;0;0;0;4303;4303;3704;3;Bucaramanga;3;Bucaramanga;99;5
297826915;2013;0;0;0;0;0;237;0;0;0;237;NO; ; ; ; ;0;0;0;0;0;8350;0;0;0;8350;8350;7189;3;Bucaramanga;3;Bucaramanga;99;5
297826605;2013;0;0;900;0;900;107;0;0;0;107;NO; ; ; ; ;0;0;0;0;0;3838;0;0;0;3838;3838;3305;3;Bucaramanga;3;Bucaramanga;99;5
420510;2013;0;0;0;400;400;144;0;0;0;144;NO; ; ; ; ;0;0;0;0;0;6189;0;0;0;6189;6189;4439;3;Bucaramanga;3;Bucaramanga;99;5
297823964;2013;0;0;0;0;0;624;0;0;0;624;NO; ; ; ; ;0;0;0;0;0;22472;0;0;0;22472;22472;19866;3;Bucaramanga;3;Bucaramanga;99;5
297822876;2013;0;0;0;0;0;158;0;0;0;158;NO; ; ; ; ;0;0;0;0;0;5663;0;0;0;5663;5663;4876;3;Bucaramanga;3;Bucaramanga;99;5
297824118;2013;2000;0;0;0;2000;0;0;0;0;0;SI;a; ; ; ;580;0;0;0;580;6985;0;0;0;6985;7565;4744;3;Bucaramanga;3;Bucaramanga;99;5
297827338;2013;0;0;0;0;0;130;0;0;0;130;NO; ; ; ; ;0;0;0;0;0;5571;0;0;0;5571;5571;3935;3;Bucaramanga;3;Bucaramanga;99;5
452141;2013;0;0;0;0;0;1027;0;0;0;1027;NO; ; ; ; ;0;0;0;0;0;9090;0;0;0;9090;9090;8181;3;Bucaramanga;3;Bucaramanga;99;5
444253;2013;9000;13524;7500;1200;31224;0;0;0;0;0;SI; ;b; ; ;0;44201;0;0;44201;0;0;0;0;0;44201;0;3;Bucaramanga;3;Bucaramanga;99;5
452143;2013;17338;2773;13871;4161;38143;0;0;0;0;0;SI;a; ; ; ;0;14096;0;0;14096;0;0;0;0;0;14096;1;3;Bucaramanga;3;Bucaramanga;99;5
297820053;2013;0;0;0;0;0;168;8;0;0;176;NO; ; ; ; ;0;0;0;0;0;6046;0;0;0;6046;6046;5224;3;Bucaramanga;3;Bucaramanga;99;5
299304551;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3100;0;0;0;3100;3100;0;3;Bucaramanga;3;Bucaramanga;99;5
297838190;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4130;0;0;0;4130;4130;3218;4;Cali;4;Cali;99;5
455239;2013;0;0;0;0;0;202;0;0;0;202;NO; ; ; ; ;0;0;0;0;0;7804;0;0;0;7804;7804;18503;4;Cali;4;Cali;99;5
297826717;2013;0;0;0;0;0;738;0;0;0;738;NO; ; ; ; ;0;0;0;0;0;29165;0;0;0;29165;29165;67846;4;Cali;4;Cali;99;5
297826765;2013;0;0;0;0;0;91;0;0;0;91;NO; ; ; ; ;0;0;0;0;0;3528;0;0;0;3528;3528;14867;4;Cali;4;Cali;99;5
297826766;2013;0;0;0;0;0;456;0;0;0;456;NO; ; ; ; ;0;0;0;0;0;15100;0;0;0;15100;15100;23700;4;Cali;4;Cali;99;5
297821302;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4336;0;0;0;4336;4336;12483;4;Cali;4;Cali;99;5
297826771;2013;748;0;269;0;1017;205;0;0;0;205;NO; ; ; ; ;0;0;0;0;0;7394;0;0;0;7394;7394;16857;4;Cali;4;Cali;99;5
297821622;2013;0;0;0;0;0;472;0;0;0;472;NO; ; ; ; ;0;0;0;0;0;17902;0;0;0;17902;17902;30173;4;Cali;4;Cali;99;5
452422;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5138;0;0;0;5138;5138;0;5;Manizales;5;Manizales;99;5
452426;2013;0;3143;400;350;3893;1164;0;0;0;1164;SI; ; ;c; ;18607;0;0;0;18607;7975;0;0;0;7975;26582;24079;5;Manizales;11;Ibagué;99;5
9807415;2013;0;0;0;0;0;856;0;0;0;856;NO; ; ; ; ;0;0;0;0;0;12598;0;0;0;12598;12598;19665;2;Bogotá;2;Bogotá;99;5
296886245;2013;9720;0;0;500;10220;0;67673;0;0;67673;SI; ;b; ; ;8290;0;0;0;8290;19371;0;0;0;19371;27661;67673;6;Medellín;6;Medellín;99;5
296886246;2013;12354;1480;716;0;14550;524;0;0;0;524;SI;a; ; ; ;3080;0;0;0;3080;4624;0;0;0;4624;7704;12089;2;Bogotá;2;Bogotá;99;5
296886247;2013;0;1480;4000;0;5480;659;0;0;0;659;SI; ;b; ; ;5329;0;0;0;5329;4360;0;0;0;4360;9689;15106;2;Bogotá;2;Bogotá;99;5
296886248;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;7427;0;0;0;7427;7427;10765;5;Manizales;5;Manizales;99;5
296886249;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2093;0;0;0;2093;2093;3071;5;Manizales;5;Manizales;99;5
296886250;2013;0;0;12255;0;12255;376;0;0;0;376;SI; ; ; ;d;39622;0;0;0;39622;0;0;0;0;0;39622;21044;1;Barranquilla;16;Santa Marta;99;5
297718282;2013;0;10898;4059;0;14957;0;1000;0;0;1000;SI; ; ;c; ;0;0;52661;0;52661;0;0;0;0;0;52661;0;1;Barranquilla;9;Cartagena;99;5
297730369;2013;0;3900;3200;0;7100;2133;0;0;0;2133;SI;a; ; ; ;13677;0;0;0;13677;17676;0;0;0;17676;31353;48877;2;Bogotá;2;Bogotá;99;5
297730371;2013;810;690;322;0;1822;359;0;0;0;359;SI; ;b; ; ;1612;0;0;0;1612;3760;0;0;0;3760;5372;8433;2;Bogotá;2;Bogotá;99;5
297730372;2013;0;1480;0;0;1480;102;0;0;0;102;SI; ;b; ; ;765;0;0;0;765;1788;0;0;0;1788;2553;3978;2;Bogotá;2;Bogotá;99;5
297730373;2013;1000;2320;3600;0;6920;1850;0;0;0;1850;SI;a; ; ; ;4001;0;0;0;4001;18549;0;0;0;18549;22550;37003;1;Barranquilla;1;Barranquilla;99;5
297730375;2013;0;4440;0;0;4440;359;0;0;0;359;SI;a; ; ; ;14409;0;0;0;14409;0;0;0;0;0;14409;35252;6;Medellín;6;Medellín;99;5
297730377;2013;0;4740;1500;1000;7240;0;9600;0;0;9600;SI; ;b; ; ;63400;0;600;0;64000;0;0;0;0;0;64000;16000;2;Bogotá;17;Tunja;99;5
297730504;2013;4440;0;0;0;4440;89;7320;0;0;7409;SI;a; ; ; ;2992;0;0;0;2992;0;0;0;0;0;2992;7320;6;Medellín;6;Medellín;99;5
297730506;2013;1220;332;598;410;2560;0;0;0;0;0;SI; ; ; ;d;0;29160;0;0;29160;0;0;0;0;0;29160;19948;5;Manizales;11;Ibagué;99;5
297730507;2013;0;3540;0;0;3540;960;0;0;0;960;SI; ;b; ; ;13623;0;0;0;13623;0;0;0;0;0;13623;21385;2;Bogotá;2;Bogotá;99;5
297838052;2013;12500;3400;2100;170;18170;842;0;0;0;842;SI;a; ; ; ;19127;0;0;0;19127;85370;0;0;0;85370;104497;226357;4;Cali;4;Cali;99;5
296914052;2013;0;5121;1343;0;6464;586;0;0;0;586;SI;a; ; ; ;24062;0;0;0;24062;2900;0;0;0;2900;26962;58617;4;Cali;4;Cali;99;5
297826920;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;6766;0;0;0;6766;6766;5666;4;Cali;4;Cali;99;5
446013;2013;5000;3054;4862;0;12916;348;0;0;0;348;SI; ; ;c; ;0;13464;0;0;13464;0;0;0;0;0;13464;0;4;Cali;4;Cali;99;5
452409;2013;5000;3054;4862;0;12916;0;0;0;0;0;SI; ; ;c; ;0;20356;0;0;20356;0;29005;0;0;29005;49361;0;4;Cali;4;Cali;99;5
297826959;2013;0;0;0;0;0;199;0;0;0;199;NO; ; ; ; ;0;0;0;0;0;7188;0;0;0;7188;7188;17280;4;Cali;4;Cali;99;5
306981;2013;0;0;0;0;0;169;0;0;0;169;NO; ; ; ; ;0;0;0;0;0;6507;0;0;0;6507;6507;12915;4;Cali;4;Cali;99;5
297730524;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;0;4195;4195;4195;0;4;Cali;14;Pasto;99;5
297826949;2013;0;0;0;0;0;90;0;0;0;90;NO; ; ; ; ;0;0;0;0;0;3468;0;0;0;3468;3468;5602;4;Cali;4;Cali;99;5
297826764;2013;0;0;0;0;0;45;0;0;0;45;NO; ; ; ; ;0;0;0;0;0;1938;0;0;0;1938;1938;4054;4;Cali;4;Cali;99;5
297826736;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;24684;0;0;0;24684;24684;31329;4;Cali;4;Cali;99;5
