Nro_Orden_Establecimiento;Periodo;C3RHE1;C3RHE2;C3RHE5;PROGAHORR;TOTALARH;C3RHC1PTU;C3RHC4RCASUP;C3RHC5RCASUB;C3RHC6PMS;MULTABAS;C3RHC7TOGT;C3RHA1cAC;C3RHA1dAC;VOCONSBL;VACONSBLQ;C3RHA5cCT;C3RHA5dCT;VOLBOTLL;VRBOTLL;C3RHA6cALL;C3RHA7cTVU1;C3RHA7dTVPCA;C3RHA2aSUP;C3RHA2bSUP;FECHADESDESUP;FECHAHASTASUP;C3RHA2cSUP;C3RHA3aSUB;C3RHA3bSUB;FECHADESDESUB;FECHAHASTASUB;C3RHA3cSUB;C3RHA4aAM;C3RHA4bAM;FECHADESDEMAR;FECHAHASTAMAR;C3RHA4cAM;C3RHA7aTVC;C3RHA7bTPC;C3RHA7cTVU2;C3RHA7cTVU;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297826662;2015;0;1832;2400;0;4232;198;0;0;0;0;198;40884;106119;0;0;0;0;33;78460;0;40917;184579;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;40917;2;Bogotá;2;Bogotá;99;5
408533;2015;0;2;0;0;2;15;0;0;0;0;15;2692;7105;0;0;0;0;0;0;0;2692;7105;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2692;2;Bogotá;2;Bogotá;99;5
450869;2015;0;0;0;0;0;0;0;0;0;0;0;1262;3156;0;0;0;0;1;269;0;1263;3425;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1263;2;Bogotá;2;Bogotá;99;5
297826835;2015;0;0;0;0;0;13;0;0;0;0;13;3095;8163;0;0;0;0;0;0;0;3095;8163;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3095;2;Bogotá;2;Bogotá;99;5
441267;2015;0;0;0;0;0;14;0;0;0;0;14;4203;10928;0;0;0;0;0;0;0;4203;10928;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4203;2;Bogotá;2;Bogotá;99;5
447079;2015;0;0;0;0;0;12;0;0;0;0;12;2221;5754;0;0;0;0;1;128;0;2222;5882;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2222;2;Bogotá;2;Bogotá;99;5
297826870;2015;0;0;0;0;0;263;0;0;0;0;263;48717;130415;0;0;75;900;19;4342;0;48811;135657;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;48811;2;Bogotá;2;Bogotá;99;5
297826640;2015;0;0;0;0;0;12;0;0;0;0;12;2288;6455;0;0;0;0;24;9000;0;2312;15455;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2312;2;Bogotá;2;Bogotá;99;5
297826980;2015;0;0;0;0;0;47;0;0;0;0;47;8627;22421;0;0;0;0;2;789;0;8629;23210;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8629;2;Bogotá;2;Bogotá;99;5
297826975;2015;0;0;3620;0;3620;28;0;0;0;0;28;4831;12488;0;0;0;0;1;230;0;4832;12718;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4832;2;Bogotá;2;Bogotá;99;5
297839506;2015;0;0;0;0;0;19;0;0;0;0;19;3541;9144;0;0;0;0;0;0;0;3541;9144;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3541;2;Bogotá;2;Bogotá;99;5
9807441;2015;0;0;0;0;0;3;0;0;0;0;3;50;130;0;0;96;960;0;0;0;146;1090;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;146;2;Bogotá;2;Bogotá;99;5
9807448;2015;0;0;0;0;0;20;0;0;0;0;20;3695;9574;0;0;0;0;0;0;0;3695;9574;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3695;2;Bogotá;2;Bogotá;99;5
441825;2015;0;0;0;0;0;23;0;0;0;0;23;19879;46191;0;0;1579;18670;42;11255;0;21500;76116;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;21500;1;Barranquilla;16;Santa Marta;99;5
9795548;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;5000;0;09/05/2012;09/05/2017;2380;0;0; ; ;0;5000;0;2380;2380;2;Bogotá;18;Villavicencio;99;5
297826990;2015;0;0;490;300;790;62;0;0;0;0;62;11300;29368;0;0;0;0;3;1200;0;11303;30568;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;11303;2;Bogotá;2;Bogotá;99;5
297826738;2015;0;0;0;0;0;265;0;0;0;0;265;49256;129740;0;0;0;0;11;2700;0;49267;132440;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;49267;2;Bogotá;2;Bogotá;99;5
297839497;2015;0;8000;12000;5000;25000;61;0;0;0;0;61;11178;29778;0;0;0;0;2;960;0;11180;30738;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;11180;2;Bogotá;2;Bogotá;99;5
297826642;2015;0;0;7000;0;7000;75;0;0;0;0;75;14945;36413;0;0;0;0;0;0;0;14945;36413;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;14945;2;Bogotá;2;Bogotá;99;5
297718322;2015;0;0;0;0;0;12;0;0;0;0;12;2289;5946;0;0;0;0;1;410;0;2290;6356;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2290;2;Bogotá;2;Bogotá;99;5
9815979;2015;0;0;0;0;0;9;0;0;0;0;9;4512;9661;0;0;0;0;0;0;0;4512;9661;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4512;1;Barranquilla;16;Santa Marta;99;5
448987;2015;0;0;1920;0;1920;74;0;0;0;0;74;14005;36394;0;0;0;0;8;3200;0;14013;39594;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;14013;2;Bogotá;2;Bogotá;99;5
297718312;2015;0;0;1800;0;1800;52;0;0;0;0;52;9998;26081;0;0;0;0;7;2638;0;10005;28719;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;10005;2;Bogotá;2;Bogotá;99;5
297718302;2015;250;150;10000;0;10400;100;0;0;0;0;100;22300;48965;0;0;0;0;6;2029;0;22306;50994;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;22306;2;Bogotá;2;Bogotá;99;5
297839505;2015;0;0;0;0;0;80;0;0;0;0;80;15347;38744;0;0;0;0;7;2674;0;15354;41418;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;15354;2;Bogotá;2;Bogotá;99;5
297821308;2015;0;0;0;0;0;57;0;0;0;0;57;10248;26988;0;0;0;0;51;49640;0;10299;76628;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;10299;2;Bogotá;2;Bogotá;99;5
297718360;2015;0;0;0;0;0;30;0;0;0;0;30;5743;14932;0;0;0;0;0;0;0;5743;14932;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5743;2;Bogotá;2;Bogotá;99;5
297718363;2015;0;0;0;0;0;38;0;0;0;0;38;7491;19461;0;0;0;0;0;0;0;7491;19461;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7491;2;Bogotá;2;Bogotá;99;5
297718362;2015;0;0;6000;0;6000;43;0;0;0;0;43;8049;20919;0;0;0;0;0;0;0;8049;20919;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8049;2;Bogotá;2;Bogotá;99;5
297822336;2015;0;0;2300;0;2300;20;0;0;0;0;20;3717;9660;0;0;0;0;0;0;0;3717;9660;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3717;2;Bogotá;2;Bogotá;99;5
297717006;2015;0;0;510;0;510;11;0;0;0;0;11;2100;5456;0;0;0;0;0;0;0;2100;5456;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2100;2;Bogotá;2;Bogotá;99;5
297717021;2015;0;0;0;0;0;86;0;0;0;0;86;15971;42118;0;0;0;0;7;24540;0;15978;66658;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;15978;2;Bogotá;2;Bogotá;99;5
297717024;2015;0;0;0;0;0;48;0;0;0;0;48;9150;23780;0;0;0;0;2;760;0;9152;24540;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9152;2;Bogotá;2;Bogotá;99;5
297823158;2015;0;0;0;0;0;0;0;0;0;0;0;6560;16308;0;0;0;0;0;0;0;6560;16308;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6560;2;Bogotá;2;Bogotá;99;5
297718330;2015;0;0;1420;0;1420;20;0;0;0;0;20;3979;10345;0;0;0;0;0;0;0;3979;10345;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3979;2;Bogotá;2;Bogotá;99;5
297822767;2015;0;3232;0;0;3232;19;0;0;0;0;19;3462;9050;0;0;0;0;0;0;0;3462;9050;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3462;2;Bogotá;2;Bogotá;99;5
297822929;2015;0;300;400;1167;1867;0;0;0;0;0;0;6060;6563;0;0;0;0;9;3586;50;6119;10149;420;0; ; ;420;0;0; ; ;0;0;0; ; ;0;420;0;420;6539;2;Bogotá;2;Bogotá;99;5
297827899;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;4242;0;42;4242;0;0; ; ;0;11598;0; ; ;11598;0;0; ; ;0;11598;0;11598;11640;2;Bogotá;91;Leticia;99;5
297819453;2015;0;0;0;0;0;10;0;0;0;0;10;2024;5256;0;0;0;0;0;0;0;2024;5256;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2024;2;Bogotá;2;Bogotá;99;5
441850;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;18180;150;11907;2800;4974;30087;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4974;1;Barranquilla;22;San Andrés;99;5
297718671;2015;0;0;0;0;0;24;0;0;0;0;24;3987;10326;0;0;0;0;0;0;0;3987;10326;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3987;2;Bogotá;2;Bogotá;99;5
297821291;2015;0;0;0;0;0;13;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;16476;0;01/02/2013;31/12/2016;16476;0;0; ; ;0;16476;0;16476;16476;2;Bogotá;2;Bogotá;99;5
297717025;2015;0;0;2300;0;2300;19;0;0;0;0;19;3585;8665;0;0;0;0;6;2512;0;3591;11177;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3591;2;Bogotá;2;Bogotá;99;5
297821128;2015;0;100;400;1500;2000;34;0;0;0;0;34;6402;16632;0;0;0;0;8;10000;0;6410;26632;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6410;2;Bogotá;2;Bogotá;99;5
297718298;2015;0;633;200;0;833;14;0;0;0;0;14;2677;6963;0;0;0;0;0;0;0;2677;6963;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2677;2;Bogotá;2;Bogotá;99;5
297826003;2015;0;2042;0;0;2042;18;0;0;0;0;18;3296;8592;0;0;0;0;1;250;0;3297;8842;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3297;2;Bogotá;2;Bogotá;99;5
297827332;2015;0;0;6236;0;6236;14;0;0;0;0;14;2777;7105;0;0;0;0;0;0;0;2777;7105;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2777;2;Bogotá;2;Bogotá;99;5
446751;2015;487;0;0;0;487;0;0;0;0;0;0;216;165;0;0;0;0;0;0;14;230;165;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;230;2;Bogotá;91;Leticia;99;5
299304550;2015;0;0;0;0;0;5;0;0;0;0;5;1023;2650;0;0;0;0;0;0;0;1023;2650;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1023;2;Bogotá;2;Bogotá;99;5
297827324;2015;0;0;0;0;0;46;0;0;0;0;46;8591;22303;0;0;0;0;2;966;0;8593;23269;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8593;2;Bogotá;2;Bogotá;99;5
299304637;2015;0;0;0;0;0;55;0;0;0;0;55;10253;26731;0;0;0;0;1;400;0;10254;27131;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;10254;2;Bogotá;2;Bogotá;99;5
10211393;2015;0;0;0;0;0;36;0;0;0;0;36;6822;17668;0;0;0;0;0;0;0;6822;17668;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6822;2;Bogotá;2;Bogotá;99;5
300037392;2015;0;0;0;0;0;44686;0;0;0;0;44686;24199;34569;0;0;0;0;0;0;0;24199;34569;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;24199;4;Cali;4;Cali;99;5
299303375;2015;0;0;0;100;100;18;0;0;0;0;18;3080;8004;0;0;0;0;0;0;0;3080;8004;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3080;2;Bogotá;2;Bogotá;99;5
299320035;2015;11000;9600;3850;100;24550;26;0;0;0;0;26;4631;12041;0;0;0;0;1;298;36;4668;12339;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4668;2;Bogotá;2;Bogotá;99;5
10213095;2015;0;0;0;0;0;91;0;0;0;0;91;17502;45345;0;0;0;0;17;2590;0;17519;47935;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;17519;2;Bogotá;2;Bogotá;99;5
10213096;2015;0;0;1000;0;1000;20;0;0;0;0;20;3807;9950;0;0;0;0;0;0;0;3807;9950;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3807;2;Bogotá;2;Bogotá;99;5
10213097;2015;0;0;1360;0;1360;66;0;0;0;0;66;12352;31991;0;0;0;0;0;0;0;12352;31991;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;12352;2;Bogotá;2;Bogotá;99;5
10213101;2015;0;2980;960;0;3940;36;0;0;0;0;36;7338;19078;0;0;0;0;1;375;0;7339;19453;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7339;2;Bogotá;2;Bogotá;99;5
10213102;2015;0;0;0;0;0;16;0;0;0;0;16;3058;8134;0;0;0;0;0;0;0;3058;8134;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3058;2;Bogotá;2;Bogotá;99;5
10213098;2015;0;0;2180;0;2180;10;0;0;0;0;10;1836;4760;0;0;0;0;0;0;490;2326;4760;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2326;2;Bogotá;2;Bogotá;99;5
297820720;2015;0;0;0;0;0;1;0;0;0;0;1;268;698;0;0;0;0;4;1543;180;452;2241;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;452;2;Bogotá;2;Bogotá;99;5
460017;2015;0;0;3316;195;3511;11;0;0;0;0;11;2176;5635;0;0;0;0;0;0;0;2176;5635;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2176;2;Bogotá;2;Bogotá;99;5
297566684;2015;0;72;1950;2400;4422;11;0;0;0;0;11;2010;5244;0;0;26;213;0;0;0;2036;5457;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2036;2;Bogotá;2;Bogotá;99;5
297837484;2015;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1;2;Bogotá;2;Bogotá;99;5
298405690;2015;0;0;0;0;0;2;0;0;0;0;2;673;1750;0;0;0;0;0;0;0;673;1750;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;673;2;Bogotá;2;Bogotá;99;5
299303362;2015;0;0;0;0;0;0;0;0;0;0;0;3734;5128;0;0;0;0;0;0;0;3734;5128;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3734;2;Bogotá;2;Bogotá;99;5
10213315;2015;0;0;0;0;0;5;0;0;0;0;5;942;2478;0;0;0;0;0;0;0;942;2478;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;942;2;Bogotá;2;Bogotá;99;5
10213316;2015;0;0;0;0;0;10;0;0;0;0;10;1859;4815;0;0;0;0;2;3272;0;1861;8087;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1861;2;Bogotá;2;Bogotá;99;5
296886227;2015;0;0;0;0;0;15;0;0;0;0;15;2753;7370;0;0;0;0;0;0;0;2753;7370;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2753;2;Bogotá;2;Bogotá;99;5
3621102;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;7920;0;36;7920;0;0; ; ;0;15000;240; ; ;2480;0;0; ; ;0;15000;240;2480;2516;2;Bogotá;18;Villavicencio;99;5
10213440;2015;1000;500;0;0;1500;5;0;0;0;0;5;970;2521;0;0;0;0;0;0;0;970;2521;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;970;2;Bogotá;2;Bogotá;99;5
452147;2015;0;0;0;0;0;14;0;0;0;0;14;2418;3615;0;0;0;0;0;0;0;2418;3615;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2418;3;Bucaramanga;3;Bucaramanga;99;5
296886218;2015;0;0;0;0;0;65;0;0;0;0;65;10696;15991;0;0;0;0;0;0;0;10696;15991;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;10696;3;Bucaramanga;3;Bucaramanga;99;5
297839501;2015;0;3012;0;0;3012;109;0;0;0;0;109;20322;52410;0;0;0;0;1;382;0;20323;52792;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;20323;2;Bogotá;2;Bogotá;99;5
382102;2015;0;0;0;0;0;48;0;0;0;0;48;7950;11885;0;0;0;0;0;0;0;7950;11885;0;0; ; ;0;1150;6;01/07/2014;30/06/2015;1150;0;0; ; ;0;1150;6;1150;9100;3;Bucaramanga;3;Bucaramanga;99;5
297826761;2015;0;0;0;0;0;49;0;0;0;0;49;8396;12216;0;0;0;0;0;0;0;8396;12216;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8396;3;Bucaramanga;3;Bucaramanga;99;5
296914019;2015;0;0;0;0;0;0;0;0;0;0;0;4881;4150;0;0;0;0;0;0;0;4881;4150;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4881;3;Bucaramanga;3;Bucaramanga;99;5
297826917;2015;0;7000;500;0;7500;102;0;0;0;0;102;16859;25204;0;0;0;0;0;0;0;16859;25204;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;16859;3;Bucaramanga;3;Bucaramanga;99;5
297826729;2015;0;0;0;0;0;102;0;0;0;0;102;16780;25086;0;0;0;0;0;0;0;16780;25086;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;16780;3;Bucaramanga;3;Bucaramanga;99;5
297826888;2015;0;0;0;0;0;0;0;0;0;0;0;12224;40718;0;0;0;0;0;0;0;12224;40718;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;12224;3;Bucaramanga;3;Bucaramanga;99;5
297826958;2015;0;0;0;0;0;27;0;0;0;0;27;4374;6540;0;0;0;0;0;0;3650;8024;6540;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8024;3;Bucaramanga;3;Bucaramanga;99;5
452268;2015;0;0;7602;0;7602;0;2501;0;0;0;2501;24574;24893;0;0;0;0;0;0;0;24574;24893;65342;0; ; ;5789;0;0; ; ;0;0;0; ; ;0;65342;0;5789;30363;3;Bucaramanga;3;Bucaramanga;99;5
452269;2015;0;0;800;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19792;0; ; ;12300;0;0; ; ;0;0;0; ; ;0;19792;0;12300;12300;3;Bucaramanga;3;Bucaramanga;99;5
407128;2015;0;0;0;0;0;0;0;0;0;0;0;3756;3249;0;0;0;0;0;0;0;3756;3249;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3756;3;Bucaramanga;3;Bucaramanga;99;5
297826915;2015;0;0;0;0;0;0;0;0;0;0;0;1928;1667;0;0;0;0;0;0;0;1928;1667;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1928;3;Bucaramanga;3;Bucaramanga;99;5
297827245;2015;0;0;0;0;0;53;0;10;0;0;63;8927;13346;0;0;0;0;0;0;0;8927;13346;0;0; ; ;0;7934;10;02/02/1997;16/12/2016;7934;0;0; ; ;0;7934;10;7934;16861;3;Bucaramanga;3;Bucaramanga;99;5
420510;2015;0;1850;720;0;2570;44;0;0;0;0;44;7167;10715;0;0;0;0;0;0;0;7167;10715;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7167;3;Bucaramanga;3;Bucaramanga;99;5
299304638;2015;0;0;0;0;0;7;0;0;0;0;7;1256;1877;0;0;0;0;0;0;0;1256;1877;0;0; ; ;0;1800;0;01/01/2010;31/12/2015;1800;0;0; ; ;0;1800;0;1800;3056;3;Bucaramanga;3;Bucaramanga;99;5
297823964;2015;0;0;0;0;0;138;0;0;0;0;138;23298;32617;0;0;0;0;0;0;0;23298;32617;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;23298;3;Bucaramanga;3;Bucaramanga;99;5
297822876;2015;0;9000;0;0;9000;41;0;0;0;0;41;6740;10076;0;0;0;0;0;0;0;6740;10076;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6740;3;Bucaramanga;3;Bucaramanga;99;5
444344;2015;0;0;1700;0;1700;0;0;0;0;0;0;11800;10207;0;0;0;0;0;0;0;11800;10207;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;11800;3;Bucaramanga;3;Bucaramanga;99;5
297824118;2015;0;0;0;6000;6000;0;0;0;0;0;0;9372;8106;0;0;0;0;0;0;0;9372;8106;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9372;3;Bucaramanga;3;Bucaramanga;99;5
297827338;2015;0;0;0;0;0;0;0;0;0;0;0;9360;8096;0;0;0;0;0;0;0;9360;8096;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9360;3;Bucaramanga;3;Bucaramanga;99;5
297819782;2015;0;0;0;0;0;0;0;0;0;0;0;3255;2783;0;0;0;0;0;0;0;3255;2783;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3255;3;Bucaramanga;3;Bucaramanga;99;5
452141;2015;0;0;0;0;0;109;0;0;0;0;109;18324;26770;0;0;0;0;0;0;0;18324;26770;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;18324;3;Bucaramanga;3;Bucaramanga;99;5
444253;2015;0;0;0;0;0;39;0;0;0;0;39;50903;71264;0;0;0;0;0;0;0;50903;71264;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;50903;3;Bucaramanga;3;Bucaramanga;99;5
452143;2015;2527;10204;12695;2551;27977;0;1212;0;0;0;1212;0;0;0;0;0;0;0;0;0;0;0;455029;1212;31/12/2010;31/12/2020;15328;0;0; ; ;0;0;0; ; ;0;455029;1212;15328;15328;3;Bucaramanga;3;Bucaramanga;99;5
299304551;2015;0;0;0;0;0;102;0;0;0;0;102;140146;196204;0;0;0;0;0;0;0;140146;196204;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;140146;3;Bucaramanga;3;Bucaramanga;99;5
300037454;2015;0;0;350;100;450;21;0;0;0;0;21;3387;4748;0;0;0;0;0;0;0;3387;4748;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3387;3;Bucaramanga;3;Bucaramanga;99;5
297820704;2015;0;0;0;0;0;0;0;0;0;0;0;3564;3083;0;0;0;0;0;0;0;3564;3083;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3564;3;Bucaramanga;3;Bucaramanga;99;5
297822007;2015;0;0;0;0;0;25;0;0;0;0;25;4116;6153;0;0;0;0;0;0;0;4116;6153;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4116;3;Bucaramanga;3;Bucaramanga;99;5
297827422;2015;0;1010;721;0;1731;46;0;0;0;0;46;7524;11248;0;0;0;0;0;0;0;7524;11248;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7524;3;Bucaramanga;3;Bucaramanga;99;5
10300919;2015;0;20000;0;0;20000;0;0;0;0;0;0;6720;22285;0;0;0;0;0;0;3240;9960;22285;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9960;3;Bucaramanga;3;Bucaramanga;99;5
299304639;2015;0;2000;0;1000;3000;17;0;0;0;0;17;2760;4126;0;0;0;0;0;0;0;2760;4126;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2760;3;Bucaramanga;3;Bucaramanga;99;5
299304641;2015;0;0;0;0;0;21;0;0;0;0;21;3497;5228;0;0;0;0;0;0;0;3497;5228;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3497;3;Bucaramanga;3;Bucaramanga;99;5
299304642;2015;0;900;0;0;900;20;0;0;0;0;20;3450;4988;0;0;0;0;0;0;0;3450;4988;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3450;3;Bucaramanga;3;Bucaramanga;99;5
297838190;2015;0;0;0;0;0;11;0;0;0;0;11;6981;9917;0;0;0;0;0;0;0;6981;9917;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6981;4;Cali;4;Cali;99;5
10400052;2015;0;0;6934;1200;8134;10974;0;0;0;0;10974;5964;8780;0;0;0;0;0;0;0;5964;8780;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5964;4;Cali;4;Cali;99;5
455239;2015;0;0;0;0;0;17381;0;0;0;0;17381;9148;13174;0;0;0;0;0;0;0;9148;13174;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9148;4;Cali;4;Cali;99;5
297826717;2015;0;0;0;1247;1247;71272;0;0;0;0;71272;37512;59200;0;0;0;0;0;0;0;37512;59200;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;37512;4;Cali;4;Cali;99;5
297826765;2015;0;0;0;0;0;7795;0;0;0;0;7795;4202;5974;0;0;0;0;0;0;0;4202;5974;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4202;4;Cali;4;Cali;99;5
297821302;2015;0;0;0;0;0;4912;0;0;0;0;4912;2687;3211;0;0;0;0;0;0;0;2687;3211;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2687;4;Cali;4;Cali;99;5
297826771;2015;0;0;950;0;950;12;0;0;0;0;12;6792;12904;0;0;0;0;0;0;0;6792;12904;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6792;4;Cali;4;Cali;99;5
297821622;2015;0;0;0;0;0;64;0;0;0;0;64;34193;128783;0;0;0;0;0;0;0;34193;128783;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;34193;4;Cali;4;Cali;99;5
104000;2015;0;100;1800;0;1900;0;0;7574;0;0;7574;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;15480;22100; ; ;4320;0;0; ; ;0;15480;22100;4320;4320;2;Bogotá;18;Villavicencio;99;5
