Nro_Orden_Establecimiento;Periodo;C3RHE1;C3RHE2;C3RHE5;PROGAHORR;TOTALARH;C3RHC1PTU;C3RHC4RCASUP;C3RHC5RCASUB;C3RHC6PMS;MULTABAS;C3RHC7TOGT;C3RHA1cAC;C3RHA1dAC;VOCONSBL;VACONSBLQ;C3RHA5cCT;C3RHA5dCT;VOLBOTLL;VRBOTLL;C3RHA6cALL;C3RHA7cTVU1;C3RHA7dTVPCA;C3RHA2aSUP;C3RHA2bSUP;FECHADESDESUP;FECHAHASTASUP;C3RHA2cSUP;C3RHA3aSUB;C3RHA3bSUB;FECHADESDESUB;FECHAHASTASUB;C3RHA3cSUB;C3RHA4aAM;C3RHA4bAM;FECHADESDEMAR;FECHAHASTAMAR;C3RHA4cAM;C3RHA7aTVC;C3RHA7bTPC;C3RHA7cTVU2;C3RHA7cTVU;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
299303287;2014;0;0;0;0;0;52;0;0;0;0;52;4116;10290;0;0;0;0;0;0;0;4116;10290;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4116;2;Bogotá;2;Bogotá;99;5
9815066;2014;0;0;0;0;0;18;0;0;0;0;18;3600;9036;0;0;0;0;0;0;0;3600;9036;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3600;2;Bogotá;2;Bogotá;99;5
450816;2014;0;0;0;0;0;25;0;0;0;0;25;4968;12474;0;0;0;0;0;0;0;4968;12474;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4968;2;Bogotá;2;Bogotá;99;5
74977;2014;0;0;0;0;0;6;0;0;0;0;6;1170;2938;0;0;0;0;0;0;0;1170;2938;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1170;2;Bogotá;2;Bogotá;99;5
407032;2014;0;224;0;351;575;16;0;0;0;0;16;3114;7819;0;0;0;0;2;768;0;3116;8587;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3116;2;Bogotá;2;Bogotá;99;5
297826739;2014;0;0;0;0;0;25;0;0;0;0;25;4884;12648;0;0;0;0;0;0;0;4884;12648;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4884;2;Bogotá;2;Bogotá;99;5
297823552;2014;0;0;820;0;820;4;0;0;0;0;4;1352;3394;0;0;0;0;0;0;0;1352;3394;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1352;2;Bogotá;2;Bogotá;99;5
297826977;2014;0;0;0;0;0;16;0;0;0;0;16;3146;7900;0;0;0;0;0;0;0;3146;7900;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3146;2;Bogotá;2;Bogotá;99;5
9807394;2014;0;0;800;0;800;3;0;0;0;0;3;508;1276;0;0;0;0;0;0;0;508;1276;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;508;2;Bogotá;2;Bogotá;99;5
297826749;2014;0;0;0;0;0;6;0;0;0;0;6;1354;3399;0;0;0;0;0;0;0;1354;3399;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1354;2;Bogotá;2;Bogotá;99;5
297839499;2014;0;0;0;0;0;12;0;0;0;0;12;2032;5100;0;0;0;0;0;0;0;2032;5100;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2032;2;Bogotá;2;Bogotá;99;5
297827337;2014;0;563;0;0;563;20;0;0;0;0;20;3918;9839;0;0;0;0;0;0;0;3918;9839;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3918;2;Bogotá;2;Bogotá;99;5
297826662;2014;0;0;0;0;0;194;0;0;0;0;194;39381;98846;0;0;0;0;27;63640;0;39408;162486;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;39408;2;Bogotá;2;Bogotá;99;5
408533;2014;0;510;0;0;510;13;0;0;0;0;13;2553;6418;0;0;0;0;0;0;0;2553;6418;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2553;2;Bogotá;2;Bogotá;99;5
450869;2014;0;0;500;0;500;8;0;0;0;0;8;1578;3992;0;0;0;0;1;403;0;1579;4395;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1579;2;Bogotá;2;Bogotá;99;5
297826835;2014;0;0;500;0;500;15;0;0;0;0;15;3033;7613;0;0;0;0;0;0;0;3033;7613;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3033;2;Bogotá;2;Bogotá;99;5
441267;2014;0;0;0;0;0;12;0;0;0;0;12;3275;8223;0;0;0;0;0;0;0;3275;8223;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3275;2;Bogotá;2;Bogotá;99;5
447079;2014;0;0;0;0;0;11;0;0;0;0;11;2124;5333;0;0;0;0;1;102;0;2125;5435;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2125;2;Bogotá;2;Bogotá;99;5
297826870;2014;0;0;1038;0;1038;295;0;0;0;0;295;57877;145503;0;0;0;0;47;53631;0;57924;199134;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;57924;2;Bogotá;2;Bogotá;99;5
297826640;2014;0;0;0;0;0;13;0;0;0;0;13;2232;5562;0;0;0;0;0;0;0;2232;5562;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2232;2;Bogotá;2;Bogotá;99;5
297826980;2014;0;0;0;0;0;38;0;0;0;0;38;8946;22463;0;0;0;0;1;514;0;8947;22977;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8947;2;Bogotá;2;Bogotá;99;5
299304555;2014;0;0;0;0;0;8;0;0;0;0;8;1672;4198;0;0;0;0;0;0;0;1672;4198;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1672;2;Bogotá;2;Bogotá;99;5
297826975;2014;0;0;3500;0;3500;26;0;0;0;0;26;5056;12696;0;0;0;0;1;202;0;5057;12898;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5057;2;Bogotá;2;Bogotá;99;5
297839506;2014;0;0;0;0;0;13;0;0;0;0;13;2573;6461;0;0;0;0;0;0;0;2573;6461;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2573;2;Bogotá;2;Bogotá;99;5
9807441;2014;0;0;0;0;0;1;0;0;0;0;1;106;266;0;0;0;0;0;0;0;106;266;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;106;2;Bogotá;2;Bogotá;99;5
9807448;2014;0;0;500;0;500;20;0;0;0;0;20;3864;10011;0;0;0;0;0;0;0;3864;10011;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3864;2;Bogotá;2;Bogotá;99;5
441825;2014;0;0;0;0;0;21;0;0;0;0;21;19341;40548;0;0;1793;19510;39;9815;0;21173;69873;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;21173;1;Barranquilla;16;Santa Marta;99;5
9795548;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;2830;0; ; ;1754;0;0; ; ;0;2830;0;1754;1754;2;Bogotá;18;Villavicencio;99;5
297826990;2014;0;3900;0;0;3900;64;0;0;0;0;64;12928;32449;0;0;0;0;3;1224;0;12931;33673;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;12931;2;Bogotá;2;Bogotá;99;5
297826738;2014;0;0;0;0;0;266;0;0;0;0;266;47777;119979;0;0;0;0;0;0;0;47777;119979;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;47777;2;Bogotá;2;Bogotá;99;5
297839497;2014;0;0;0;0;0;50;0;0;0;0;50;9796;24597;0;0;0;0;1;256;0;9797;24853;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9797;2;Bogotá;2;Bogotá;99;5
297826642;2014;0;0;0;0;0;108;0;0;0;0;108;21061;52884;0;0;0;0;0;0;0;21061;52884;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;21061;2;Bogotá;2;Bogotá;99;5
297718322;2014;0;0;0;0;0;17;0;0;0;0;17;3444;8647;0;0;0;0;1;380;0;3445;9027;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3445;2;Bogotá;2;Bogotá;99;5
9815979;2014;0;0;0;0;0;5;0;0;0;0;5;4580;9905;0;0;0;0;0;0;0;4580;9905;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4580;1;Barranquilla;16;Santa Marta;99;5
299303285;2014;0;0;0;0;0;11;0;0;0;0;11;990;2485;0;0;0;0;0;0;0;990;2485;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;990;2;Bogotá;2;Bogotá;99;5
448987;2014;0;0;3000;0;3000;72;0;0;0;0;72;13854;34787;0;0;0;0;5;1910;0;13859;36697;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;13859;2;Bogotá;2;Bogotá;99;5
297730503;2014;0;1510;3100;920;5530;11;0;0;0;0;11;9592;23022;0;0;0;0;0;0;0;9592;23022;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9592;1;Barranquilla;16;Santa Marta;99;5
297718312;2014;0;0;0;0;0;63;0;0;0;0;63;12323;30943;0;0;0;0;0;0;0;12323;30943;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;12323;2;Bogotá;2;Bogotá;99;5
297718302;2014;0;5000;3850;0;8850;112;0;0;0;0;112;23920;60518;0;0;0;0;0;0;0;23920;60518;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;23920;2;Bogotá;2;Bogotá;99;5
297822448;2014;0;0;0;0;0;11;0;0;0;0;11;2172;5454;0;0;0;0;0;0;0;2172;5454;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2172;2;Bogotá;2;Bogotá;99;5
297839505;2014;0;8244;0;0;8244;72;0;0;0;0;72;15459;38648;0;0;0;0;6;2400;0;15465;41048;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;15465;2;Bogotá;2;Bogotá;99;5
297821308;2014;0;0;1380;0;1380;37;0;0;0;0;37;7205;18085;0;0;0;0;42;34560;173;7420;52645;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7420;2;Bogotá;2;Bogotá;99;5
297718360;2014;0;0;0;0;0;20;0;0;0;0;20;3907;10130;0;0;0;0;0;0;0;3907;10130;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3907;2;Bogotá;2;Bogotá;99;5
297718363;2014;0;0;0;0;0;35;0;0;0;0;35;6921;17380;0;0;0;0;0;0;0;6921;17380;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6921;2;Bogotá;2;Bogotá;99;5
297718362;2014;0;0;2204;0;2204;40;0;0;0;0;40;7560;18976;0;0;240;560;0;0;0;7800;19536;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7800;2;Bogotá;2;Bogotá;99;5
297822336;2014;0;0;2000;0;2000;18;0;0;0;0;18;3630;9075;0;0;0;0;0;0;0;3630;9075;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3630;2;Bogotá;2;Bogotá;99;5
297717006;2014;0;0;487;0;487;15;0;0;0;0;15;2953;7415;0;0;0;0;0;0;0;2953;7415;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2953;2;Bogotá;2;Bogotá;99;5
297717021;2014;0;0;0;0;0;74;0;0;0;0;74;14544;36523;0;0;0;0;0;0;0;14544;36523;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;14544;2;Bogotá;2;Bogotá;99;5
297717024;2014;0;0;700;0;700;49;0;0;0;0;49;9387;24072;0;0;0;0;3;1108;0;9390;25180;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9390;2;Bogotá;2;Bogotá;99;5
297839796;2014;0;0;0;0;0;3;0;0;0;0;3;684;1717;0;0;0;0;0;0;0;684;1717;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;684;2;Bogotá;2;Bogotá;99;5
297818794;2014;0;0;0;0;0;2;0;0;4671;ROBO CONTADOR;4673;304;769;0;0;0;0;0;0;0;304;769;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;304;2;Bogotá;2;Bogotá;99;5
283047;2014;0;0;0;0;0;15;0;0;0;0;15;2886;7247;0;0;0;0;0;0;0;2886;7247;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2886;2;Bogotá;2;Bogotá;99;5
297820580;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3198;0; ; ;3198;0;0; ; ;0;0;0; ; ;0;3198;0;3198;3198;2;Bogotá;85;Yopal;99;5
452232;2014;0;0;0;0;0;0;0;0;0;0;0;214;68;0;0;0;0;0;0;0;214;68;3674;0;04/11/2012;01/11/2017;893;0;0; ; ;0;0;0; ; ;0;3674;0;893;1107;2;Bogotá;2;Bogotá;99;5
297823158;2014;0;0;0;0;0;0;0;0;0;0;0;6862;15514;0;0;0;0;0;0;0;6862;15514;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6862;2;Bogotá;2;Bogotá;99;5
297718330;2014;0;0;1200;0;1200;20;0;0;0;0;20;4098;10319;0;0;0;0;0;0;0;4098;10319;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4098;2;Bogotá;2;Bogotá;99;5
297821918;2014;0;0;0;0;0;9;0;0;0;0;9;1733;4263;0;0;0;0;0;0;0;1733;4263;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1733;2;Bogotá;2;Bogotá;99;5
297822767;2014;0;0;0;0;0;15;0;0;0;0;15;3036;7624;0;0;0;0;0;0;0;3036;7624;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3036;2;Bogotá;2;Bogotá;99;5
297822929;2014;0;0;0;0;0;0;0;0;0;0;0;5017;5067;0;0;0;0;17;7104;15;5049;12171;420;720;31/12/2013;31/12/2013;420;0;0; ; ;0;0;0; ; ;0;420;720;420;5469;2;Bogotá;2;Bogotá;99;5
297827029;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2962;0;40;2962;0;0; ; ;0;430;0;12/01/2012;31/12/2014;430;0;0; ; ;0;430;0;430;470;2;Bogotá;91;Leticia;99;5
297821059;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;936;0;9;936;0;0; ; ;0;1480;0;01/01/2014;31/12/2014;1480;0;0; ; ;0;1480;0;1480;1489;2;Bogotá;91;Leticia;99;5
256628;2014;0;0;0;0;0;0;0;0;0;0;0;46;77;0;0;0;0;0;0;0;46;77;0;0; ; ;0;3650;0;31/01/2013;25/11/2015;3650;0;0; ; ;0;3650;0;3650;3696;2;Bogotá;91;Leticia;99;5
297839502;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;01/01/2014;31/12/2014;78;0;0; ; ;0;0;0; ; ;0;78;0;78;78;2;Bogotá;91;Leticia;99;5
297730495;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;902;0;01/01/2014;31/12/2015;902;0;0; ; ;0;902;0;902;902;2;Bogotá;91;Leticia;99;5
297827899;2014;0;0;0;0;0;0;0;0;0;0;0;10024;8074;0;0;0;0;7;691;0;10031;8765;0;0; ; ;0;1488;0;01/01/2013;31/12/2014;1488;0;0; ; ;0;1488;0;1488;11519;2;Bogotá;91;Leticia;99;5
297827887;2014;0;0;0;0;0;22;0;0;0;0;22;0;0;0;0;0;0;0;0;58;58;0;0;0; ; ;0;47304;0;30/08/2011;30/08/2016;398;0;0; ; ;0;47304;0;398;456;2;Bogotá;91;Leticia;99;5
441040;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;763;0;01/01/2014;01/01/2015;763;0;0; ; ;0;763;0;763;763;2;Bogotá;91;Leticia;99;5
444211;2014;0;0;0;0;0;0;0;0;0;0;0;210;525;0;0;0;0;180;450;0;390;975;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;390;2;Bogotá;18;Villavicencio;99;5
297822054;2014;0;0;0;0;0;6;0;0;0;0;6;1223;3071;0;0;0;0;0;0;0;1223;3071;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1223;2;Bogotá;2;Bogotá;99;5
297819453;2014;0;0;0;0;0;10;0;0;0;0;10;1916;4811;0;0;0;0;0;0;0;1916;4811;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1916;2;Bogotá;2;Bogotá;99;5
450867;2014;0;0;0;0;0;13;0;0;0;0;13;2619;6577;0;0;0;0;0;0;0;2619;6577;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2619;2;Bogotá;2;Bogotá;99;5
441850;2014;0;0;3200;0;3200;0;0;0;0;0;0;0;0;0;0;1840;15640;136;31680;2800;4776;47320;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4776;1;Barranquilla;22;San Andrés;99;5
297823164;2014;0;0;200;0;200;5;0;0;0;0;5;979;2460;0;0;0;0;0;0;0;979;2460;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;979;2;Bogotá;2;Bogotá;99;5
297718671;2014;0;0;0;0;0;20;0;0;0;0;20;3798;9538;0;0;0;0;0;0;0;3798;9538;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3798;2;Bogotá;2;Bogotá;99;5
297821291;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;16476;0;12/02/2014;10/12/2015;16476;0;0; ; ;0;16476;0;16476;16476;2;Bogotá;2;Bogotá;99;5
297717025;2014;0;0;0;0;0;5;0;0;0;0;5;1830;4575;0;0;0;0;2;504;0;1832;5079;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1832;2;Bogotá;2;Bogotá;99;5
297821128;2014;0;70;200;0;270;27;0;0;0;0;27;5131;12880;0;0;0;0;7;9000;0;5138;21880;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5138;2;Bogotá;2;Bogotá;99;5
297718298;2014;0;4114;0;0;4114;12;0;0;0;0;12;2362;5931;0;0;0;0;0;0;0;2362;5931;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2362;2;Bogotá;2;Bogotá;99;5
297826003;2014;0;0;0;0;0;20;0;0;0;0;20;4019;10091;0;0;0;0;0;0;0;4019;10091;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4019;2;Bogotá;2;Bogotá;99;5
297827332;2014;0;1635;0;500;2135;16;0;0;0;0;16;3045;7647;0;0;0;0;0;0;0;3045;7647;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3045;2;Bogotá;2;Bogotá;99;5
10211325;2014;0;0;800;0;800;7;0;0;0;0;7;1092;2741;0;0;0;0;0;0;60;1152;2741;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1152;2;Bogotá;2;Bogotá;99;5
297824845;2014;0;0;0;0;0;0;0;0;0;0;0;339;576;0;0;0;0;0;0;0;339;576;0;0; ; ;0;289;0;01/01/2013;31/12/2014;289;0;0; ; ;0;289;0;289;628;2;Bogotá;91;Leticia;99;5
297840105;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;01/01/2013;31/12/2015;85;11;0;01/01/2012;31/12/2015;11;0;0; ; ;0;96;0;96;96;2;Bogotá;91;Leticia;99;5
297825821;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;220;0;01/01/2013;31/12/2014;220;0;0; ; ;0;220;0;220;220;2;Bogotá;91;Leticia;99;5
297827619;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;1460;0;31/12/2013;30/12/2014;1460;0;0; ; ;0;1460;0;1460;1460;2;Bogotá;91;Leticia;99;5
297825685;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;2272;0;01/01/2013;31/12/2015;2272;0;0; ; ;0;2272;0;2272;2272;2;Bogotá;91;Leticia;99;5
297823003;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1095;0;3;1095;0;0; ; ;0;1687;0;01/01/2013;31/12/2014;1687;0;0; ; ;0;1687;0;1687;1690;2;Bogotá;91;Leticia;99;5
297826634;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;369;0;9;369;0;0; ; ;0;1413;0;01/01/2013;31/12/2014;1413;0;0; ; ;0;1413;0;1413;1422;2;Bogotá;91;Leticia;99;5
297822047;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;608;0;5;608;0;0; ; ;0;415;0;31/12/2013;31/12/2014;415;0;0; ; ;0;415;0;415;420;2;Bogotá;91;Leticia;99;5
259709;2014;2500;850;450;0;3800;0;0;0;0;0;0;104;176;0;0;0;0;7;655;90;201;831;0;0; ; ;0;75;0;01/01/2014;31/12/2014;75;0;0; ; ;0;75;0;75;276;2;Bogotá;91;Leticia;99;5
297818963;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;270;0;3;270;0;0; ; ;0;1095;0;01/01/2014;31/12/2014;1095;0;0; ; ;0;1095;0;1095;1098;2;Bogotá;91;Leticia;99;5
297840103;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354;354;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;354;2;Bogotá;91;Leticia;99;5
394762;2014;1000;0;400;0;1400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;127;0;0;0; ; ;0;100;0;01/01/2014;31/12/2014;100;0;0; ; ;0;100;0;100;227;2;Bogotá;91;Leticia;99;5
297833958;2014;0;0;0;0;0;0;0;0;0;0;0;231;437;0;0;0;0;0;0;298;529;437;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;529;2;Bogotá;91;Leticia;99;5
297823481;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;395;0;4;395;0;0; ; ;0;491;0;01/01/2013;31/12/2014;491;0;0; ; ;0;491;0;491;495;2;Bogotá;91;Leticia;99;5
297821674;2014;10000;0;0;0;10000;0;0;0;0;0;0;80;95;0;0;0;0;0;0;380;460;95;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;460;2;Bogotá;91;Leticia;99;5
299304550;2014;0;0;0;0;0;4;0;0;0;0;4;819;1969;0;0;0;0;0;0;0;819;1969;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;819;2;Bogotá;2;Bogotá;99;5
297827324;2014;0;0;0;0;0;22;0;0;0;0;22;4472;11242;0;0;0;0;1;1840;0;4473;13082;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4473;2;Bogotá;2;Bogotá;99;5
299304637;2014;0;0;0;0;0;50;0;0;0;0;50;10079;25185;0;0;0;0;1;403;0;10080;25588;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;10080;2;Bogotá;2;Bogotá;99;5
10211393;2014;0;0;0;0;0;17;0;0;0;0;17;3329;8360;0;0;0;0;0;0;0;3329;8360;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3329;2;Bogotá;2;Bogotá;99;5
300037392;2014;0;0;0;0;0;0;0;0;0;0;0;21497;28945;0;0;0;0;0;0;0;21497;28945;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;21497;4;Cali;4;Cali;99;5
299303375;2014;0;0;0;0;0;13;0;0;0;0;13;2505;6291;0;0;0;0;0;0;0;2505;6291;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2505;2;Bogotá;2;Bogotá;99;5
299320035;2014;50000;9880;4000;0;63880;16;0;0;0;0;16;2813;7040;0;0;0;0;1;282;0;2814;7322;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2814;2;Bogotá;2;Bogotá;99;5
10213095;2014;0;0;0;0;0;37;0;0;0;0;37;7311;18812;0;0;0;0;2;600;0;7313;19412;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7313;2;Bogotá;2;Bogotá;99;5
300470904;2014;0;0;0;0;0;1;0;0;0;0;1;268;673;0;0;0;0;0;0;0;268;673;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;268;2;Bogotá;2;Bogotá;99;5
10213101;2014;0;0;0;0;0;6;0;0;0;0;6;1226;3078;0;0;0;0;1;298;1;1228;3376;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1228;2;Bogotá;2;Bogotá;99;5
297820720;2014;8000;2000;1000;1000;12000;1;0;0;0;0;1;366;897;0;0;0;0;0;0;30;396;897;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;396;2;Bogotá;2;Bogotá;99;5
297821600;2014;0;0;0;0;0;0;0;0;0;0;0;2592;2713;0;0;0;0;0;0;0;2592;2713;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2592;2;Bogotá;2;Bogotá;99;5
460017;2014;0;0;0;0;0;10;0;0;0;0;10;1960;4922;0;0;0;0;0;0;0;1960;4922;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1960;2;Bogotá;2;Bogotá;99;5
299303358;2014;0;400;3000;0;3400;16;0;0;0;0;16;3696;9277;0;0;0;0;0;0;0;3696;9277;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3696;2;Bogotá;2;Bogotá;99;5
297838049;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;01/01/2013;01/09/2015;144;0;0; ; ;0;0;0; ; ;0;144;0;144;144;2;Bogotá;2;Bogotá;99;5
282655;2014;0;0;0;0;0;8;0;0;0;0;8;725;1484;0;0;0;0;0;0;0;725;1484;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;725;2;Bogotá;13;Neiva;99;5
207124;2014;0;0;0;0;0;27;0;0;0;0;27;10500;7200;0;0;0;0;0;0;0;10500;7200;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;10500;2;Bogotá;2;Bogotá;99;5
451953;2014;780;260;340;260;1640;230;2100;0;0;0;2330;0;0;0;0;0;0;480;1440;30;510;1440;1200;2100;01/01/2014;31/12/2014;1200;0;0; ; ;0;0;0; ; ;0;1200;2100;1200;1710;2;Bogotá;2;Bogotá;99;5
394691;2014;0;0;450;0;450;0;0;0;0;0;0;3420;2394;0;0;0;0;0;0;0;3420;2394;880;2880;01/01/2013;31/12/2015;880;0;0; ; ;0;0;0; ; ;0;880;2880;880;4300;2;Bogotá;2;Bogotá;99;5
297566684;2014;0;0;0;0;0;8;0;0;0;0;8;1505;3779;0;0;0;0;0;0;0;1505;3779;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1505;2;Bogotá;2;Bogotá;99;5
